paper_id,paper_id_note,source_institute,source_file,source_row,citation_raw,cite_key,matched_by,match_score,labeled,excluded,exclusion_reason,exclusion_reason_raw,power_correct,power_correct_raw,data_correct,data_correct_raw,review_category,review_category_raw,n_trt,n_levels,comment_levels,n_outer,n_2nd,n_3rd,n_4th,unit_rand,ind_samp_unit,restricted_rand_raw,icc,n_long,stepped_wedge_raw,data_done,data_should,data_comment,power_done,power_should,restricted_rand,stepped_wedge,source_note,source_doi,source_pmid,reason_source
GBK9FE9L,,NHLBI,NHLBI_exclusions_178.csv,118,"Margolis, Karen L (2020)",Margolis2020,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1161/HYPERTENSIONAHA.120.15492,32862713,"Ignore03_NHLBI exclusion document, category headings"
85UJCVKA,,NHLBI,NHLBI_exclusions_178.csv,119,"Masters, Grace A (2024)",Masters2024,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1016/j.contraception.2024.110447,38583583,"Ignore03_NHLBI exclusion document, category headings"
88XZGAZQ,,NHLBI,NHLBI_exclusions_178.csv,120,"Matlock, Daniel D (2020)",Matlock2020,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1177/0272989X20915227,32428430,"Ignore03_NHLBI exclusion document, category headings"
UIB8ZYW3,,NHLBI,NHLBI_exclusions_178.csv,121,"Modes, Matthew E (2019)",Modes2019,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1016/j.jpainsymman.2018.10.507,30391656,"Ignore03_NHLBI exclusion document, category headings"
TB7DEJ83,,NHLBI,NHLBI_exclusions_178.csv,122,"Modes, Matthew E (2019)",Modes2019a,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1016/j.jpainsymman.2019.06.011,31228534,"Ignore03_NHLBI exclusion document, category headings"
UBM2R4MP,,NHLBI,NHLBI_exclusions_178.csv,123,"Modes, Matthew E (2020)",Modes2020,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1016/j.jpainsymman.2020.04.026,32389606,"Ignore03_NHLBI exclusion document, category headings"
MZ3T9PWI,,NHLBI,NHLBI_exclusions_178.csv,124,"Modes, Matthew E (2022)",Modes2022,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1016/j.jpainsymman.2022.06.004,35700932,"Ignore03_NHLBI exclusion document, category headings"
6CEJB5CI,,NHLBI,NHLBI_exclusions_178.csv,125,"Mohanan, Padinhare P (2019)",Mohanan2019,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1001/jamanetworkopen.2019.3831,31099866,"Ignore03_NHLBI exclusion document, category headings"
VZQD5RZ8,,NHLBI,NHLBI_exclusions_178.csv,126,"Moin, Emily E (2025)",Moin2025,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1111/jgs.19509,40331620,"Ignore03_NHLBI exclusion document, category headings"
ZBPWT8RC,,NHLBI,NHLBI_exclusions_178.csv,127,"Morgan, Ryan W (2022)",Morgan2022,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1097/PCC.0000000000003073,36053072,"Ignore03_NHLBI exclusion document, category headings"
KCV63L9X,,NHLBI,NHLBI_exclusions_178.csv,128,"Mukhopadhyay, Amrita (2024)",Mukhopadhyay2024,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1016/j.jchf.2023.11.002,38043045,"Ignore03_NHLBI exclusion document, category headings"
TZ8BIHD2,,NHLBI,NHLBI_exclusions_178.csv,129,"Nassal, Michelle M J (2024)",Nassal2024,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1001/jamanetworkopen.2024.19274,38967927,"Ignore03_NHLBI exclusion document, category headings"
PKIN6R35,,NHLBI,NHLBI_exclusions_178.csv,130,"Natale, JoAnne E (2021)",Natale2021,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1513/AnnalsATS.201912-872OC,32776853,"Ignore03_NHLBI exclusion document, category headings"
W8PNS3ZQ,,NHLBI,NHLBI_exclusions_178.csv,131,"O'Halloran, Amanda J (2024)",OHalloran2024,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1186/s13054-024-05018-7,39010134,"Ignore03_NHLBI exclusion document, category headings"
5B6YAKGZ,,NHLBI,NHLBI_exclusions_178.csv,132,"Pacheco, Lorena S (2022)",Pacheco2022,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3390/nu14132744,35807924,"Ignore03_NHLBI exclusion document, category headings"
MMJBXYNB,,NHLBI,NHLBI_exclusions_178.csv,133,"Pedroza-Tobias, Andrea (2025)",PedrozaTobias2025,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1016/j.jand.2024.10.022,39515643,"Ignore03_NHLBI exclusion document, category headings"
C37DMGX6,,NHLBI,NHLBI_exclusions_178.csv,134,"Pfeiffer, Karin A (2019)",Pfeiffer2019,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1111/ijpo.12559,31267695,"Ignore03_NHLBI exclusion document, category headings"
8R8U6VMX,,NHLBI,NHLBI_exclusions_178.csv,135,"Poggio, Rosana (2019)",Poggio2019,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1016/j.amepre.2019.05.011,31473065,"Ignore03_NHLBI exclusion document, category headings"
EIE8ET3D,,NHLBI,NHLBI_exclusions_178.csv,136,"Quader, Zerleen S (2024)",Quader2024,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1177/08901171241257309,38850049,"Ignore03_NHLBI exclusion document, category headings"
XVICZIA8,,NHLBI,NHLBI_exclusions_178.csv,137,"Raghavan, Ramesh (2024)",Raghavan2024,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1186/s13012-024-01388-2,39075590,"Ignore03_NHLBI exclusion document, category headings"
S6JAD5PD,,NHLBI,NHLBI_exclusions_178.csv,138,"Rees, Chris A (2024)",Rees2024,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1371/journal.pmed.1004467,39288196,"Ignore03_NHLBI exclusion document, category headings"
Q5KYTZM8,,NHLBI,NHLBI_exclusions_178.csv,139,"Rethorst, Chad D (2024)",Rethorst2024,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3390/nu16244353,39770974,"Ignore03_NHLBI exclusion document, category headings"
FI4T6J44,,NHLBI,NHLBI_exclusions_178.csv,140,"Rhodes, Elizabeth C (2018)",Rhodes2018,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1016/j.diabres.2018.09.016,30273708,"Ignore03_NHLBI exclusion document, category headings"
LD7CNGD5,,NHLBI,NHLBI_exclusions_178.csv,141,"Robbins, Lorraine B (2019)",Robbins2019,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1097/NNR.0000000000000359,30882562,"Ignore03_NHLBI exclusion document, category headings"
KG4JI677,,NHLBI,NHLBI_exclusions_178.csv,142,"Robbins, Lorraine B (2020)",Robbins2020,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1038/s41390-020-0818-5,32120378,"Ignore03_NHLBI exclusion document, category headings"
EKAEST6G,,NHLBI,NHLBI_exclusions_178.csv,143,"Robbins, Lorraine B (2020)",Robbins2020a,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1177/0890117120915679,32237995,"Ignore03_NHLBI exclusion document, category headings"
GLTX296E,,NHLBI,NHLBI_exclusions_178.csv,144,"Rossi, Kristen (2025)",Rossi2025,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3389/fpubh.2025.1613200,40904930,"Ignore03_NHLBI exclusion document, category headings"
Q6PZ52E8,,NHLBI,NHLBI_exclusions_178.csv,145,"Rudolph, Michelle W (2022)",Rudolph2022,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1097/CCM.0000000000005426,35029869,"Ignore03_NHLBI exclusion document, category headings"
U9LEIXXF,,NHLBI,NHLBI_exclusions_178.csv,146,"Self, Wesley H (2020)",Self2020,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1001/jamanetworkopen.2020.24596,33196806,"Ignore03_NHLBI exclusion document, category headings"
62TBCTHX,remapped from 6ZR6F8KG (NCI/NHLBI duplicate merge),NHLBI,NHLBI_exclusions_178.csv,147,"Semere, Wagahta (2023)",Semere2023,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1016/j.jpainsymman.2022.11.025,36503155,"Ignore03_NHLBI exclusion document, category headings"
WK6HCXYF,,NHLBI,NHLBI_exclusions_178.csv,148,"Shah, Sachin J (2025)",Shah2025,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1161/CIRCOUTCOMES.124.011482,40519003,"Ignore03_NHLBI exclusion document, category headings"
6IYYT6CC,,NHLBI,NHLBI_exclusions_178.csv,149,"Strugnell, Claudia (2023)",Strugnell2023,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1089/chi.2022.0076,35930254,"Ignore03_NHLBI exclusion document, category headings"
5CPW9STM,,NHLBI,NHLBI_exclusions_178.csv,150,"Sutton, Kent F (2021)",Sutton2021,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3122/jabfm.2021.05.210140,34535524,"Ignore03_NHLBI exclusion document, category headings"
KNXWXYX2,,NHLBI,NHLBI_exclusions_178.csv,151,"Svarstad, Bonnie L (2022)",Svarstad2022,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1016/j.japh.2022.01.002,35120864,"Ignore03_NHLBI exclusion document, category headings"
K8TKE6RJ,,NHLBI,NHLBI_exclusions_178.csv,152,"Tan, Marissa (2019)",Tan2019,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.18865/ed.29.2.297,31057315,"Ignore03_NHLBI exclusion document, category headings"
D7BLIJDT,,NHLBI,NHLBI_exclusions_178.csv,153,"Thompson, Ryan R (2023)",Thompson2023,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1016/S2214-109X(22)00509-5,36669808,"Ignore03_NHLBI exclusion document, category headings"
VGZFSIYN,,NHLBI,NHLBI_exclusions_178.csv,154,"Trivedi, Michelle (2022)",Trivedi2022,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1111/ijpo.12959,35876325,"Ignore03_NHLBI exclusion document, category headings"
6QNQDH2P,,NHLBI,NHLBI_exclusions_178.csv,155,"Ursache, Alexandra (2020)",Ursache2020,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1111/cdev.13432,32865229,"Ignore03_NHLBI exclusion document, category headings"
UVKTJIEB,,NHLBI,NHLBI_exclusions_178.csv,156,"Vandyousefi, Sarvenaz (2023)",Vandyousefi2023,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1016/j.jand.2023.03.015,36996935,"Ignore03_NHLBI exclusion document, category headings"
E2MNEMB8,,NHLBI,NHLBI_exclusions_178.csv,157,"Victor, Ronald G (2019)",Victor2019,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1161/CIRCULATIONAHA.118.038165,30592662,"Ignore03_NHLBI exclusion document, category headings"
GJ9ZU4N5,,NHLBI,NHLBI_exclusions_178.csv,158,"Voskuil, Vicki R (2019)",Voskuil2019,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1002/nur.21968,31241204,"Ignore03_NHLBI exclusion document, category headings"
8NC76BQP,,NHLBI,NHLBI_exclusions_178.csv,159,"Wanigatunga, Amal A (2019)",Wanigatunga2019,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1111/jgs.15631,30452084,"Ignore03_NHLBI exclusion document, category headings"
SZ3FBTVJ,,NHLBI,NHLBI_exclusions_178.csv,160,"Watson, R Scott (2018)",Watson2018,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1164/rccm.201708-1768OC,29313710,"Ignore03_NHLBI exclusion document, category headings"
8UI7B8NY,,NHLBI,NHLBI_exclusions_178.csv,161,"Weerahandi, Himali (2022)",Weerahandi2022,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1016/j.jamda.2021.08.002,34478693,"Ignore03_NHLBI exclusion document, category headings"
NCY67FZ9,remapped from FUSDUXRL (NCI/NHLBI duplicate merge),NHLBI,NHLBI_exclusions_178.csv,162,"Zlatar, Zvinka Z (2019)",Zlatar2019,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1016/j.jagp.2019.04.011,31138456,"Ignore03_NHLBI exclusion document, category headings"
AFKVRFM8,,NHLBI,NHLBI_exclusions_178.csv,163,"Abdullahi, Shehu U (2023)",Abdullahi2023,doi,100,1,1,secondary_analysis,Secondary outcomes or sub-studies,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1182/blood.2022016620,36322937,"Ignore03_NHLBI exclusion document, category headings"
HFCRYZ8E,,NHLBI,NHLBI_exclusions_178.csv,164,"Fitzsimmons-Craft, Ellen E (2021)",FitzsimmonsCraft2021,doi,100,1,1,secondary_analysis,Secondary outcomes or sub-studies,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1176/appi.ps.202000702,34189934,"Ignore03_NHLBI exclusion document, category headings"
3DSAACUW,,NHLBI,NHLBI_exclusions_178.csv,165,"Krutsinger, Dustin C (2021)",Krutsinger2021,doi,100,1,1,review_article,Systematic review or meta-analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1186/s13054-021-03804-1,34781998,"Ignore03_NHLBI exclusion document, category headings"
XGSXVHMB,,NHLBI,NHLBI_exclusions_178.csv,166,"Maria, Joseph Linju (2021)",Maria2021,doi,100,1,1,review_article,Systematic review or meta-analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1016/S2214-109X(20)30449-6,33242455,"Ignore03_NHLBI exclusion document, category headings"
5LPG6NIV,,NHLBI,NHLBI_exclusions_178.csv,167,"Choudhry, Niteesh K (2018)",Choudhry2018,doi,100,1,1,duplicate_group_random_drop,Multiple trials from the same research group,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1001/jamainternmed.2018.3189,30083727,"Ignore03_NHLBI exclusion document, category headings"
PZYLIX7V,,NHLBI,NHLBI_exclusions_178.csv,168,"Choudhry, Niteesh K (2022)",Choudhry2022,doi,100,1,1,duplicate_group_random_drop,Multiple trials from the same research group,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1001/jama.2022.22625,36538309,"Ignore03_NHLBI exclusion document, category headings"
LTKDUUD2,,NHLBI,NHLBI_exclusions_178.csv,169,"Douin, David J (2025)",Douin2025,doi,100,1,1,duplicate_group_random_drop,Multiple trials from the same research group,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1001/jamanetworkopen.2025.2093,40163121,"Ignore03_NHLBI exclusion document, category headings"
ZYMG88D6,,NHLBI,NHLBI_exclusions_178.csv,170,"Kondal, Dimple (2022)",Kondal2022,doi,100,1,1,duplicate_group_random_drop,Multiple trials from the same research group,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1161/JAHA.121.023526,35229621,"Ignore03_NHLBI exclusion document, category headings"
G32FILRQ,,NHLBI,NHLBI_exclusions_178.csv,171,"Mart, Matthew F (2022)",Mart2022,doi,100,1,1,duplicate_group_random_drop,Multiple trials from the same research group,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1136/bmjopen-2022-064517,36319061,"Ignore03_NHLBI exclusion document, category headings"
NESLQUNP,,NHLBI,NHLBI_exclusions_178.csv,172,"Semler, Matthew W (2018)",Semler2018a,doi,100,1,1,duplicate_group_random_drop,Multiple trials from the same research group,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1056/NEJMoa1711584,29485925,"Ignore03_NHLBI exclusion document, category headings"
H9URCYAK,,NHLBI,NHLBI_exclusions_178.csv,173,"Takada, Sae (2020)",Takada2020,doi,100,1,1,duplicate_group_random_drop,Multiple trials from the same research group,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1016/j.pcad.2020.02.012,32084445,"Ignore03_NHLBI exclusion document, category headings"
BNPVWAIY,,NHLBI,NHLBI_exclusions_178.csv,174,"Vaughn, Amber E (2019)",Vaughn2019a,doi,100,1,1,duplicate_group_random_drop,Multiple trials from the same research group,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1186/s13012-019-0949-4,31805973,"Ignore03_NHLBI exclusion document, category headings"
J2XGTHGE,,NHLBI,NHLBI_exclusions_178.csv,175,"Vaughn, Amber E (2021)",Vaughn2021,doi,100,1,1,duplicate_group_random_drop,Multiple trials from the same research group,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1093/tbm/ibaa113,33231679,"Ignore03_NHLBI exclusion document, category headings"
CWWSSM8V,,NHLBI,NHLBI_exclusions_178.csv,176,"Vedanthan, Rajesh (2019)",Vedanthan2019,doi,100,1,1,duplicate_group_random_drop,Multiple trials from the same research group,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1016/j.jacc.2019.08.003,31487546,"Ignore03_NHLBI exclusion document, category headings"
TT59I4HB,,NHLBI,NHLBI_exclusions_178.csv,177,"Vedanthan, Rajesh (2021)",Vedanthan2021,doi,100,1,1,duplicate_group_random_drop,Multiple trials from the same research group,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1016/j.jacc.2021.03.002,33888251,"Ignore03_NHLBI exclusion document, category headings"
2QQAF298,,NHLBI,NHLBI_exclusions_178.csv,178,"Ward, Dianne S (2018)",Ward2018,doi,100,1,1,duplicate_group_random_drop,Multiple trials from the same research group,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1016/j.cct.2018.02.018,29501740,"Ignore03_NHLBI exclusion document, category headings"
